id_kursus,judul,link,penyelenggara,kategori,instruktor,level,rating,biaya,deskripsi
235,"Macroeconomics ofClimate Change: Science,Economics, and Policies",https://www.edx.org/learn/climate-change/the-international-monetary-fund-macroeconomics-of-climate-change-science-economics-and-policies,The International Monetary Fund,Economics & Finance,,Introductory,,,"Research, Economics, Capacity Development, Climate Variability And Change, Macroeconomics"
236,MacroeconometricForecasting,https://www.edx.org/learn/macroeconometric-forecasting/the-international-monetary-fund-macroeconometric-forecasting,The International Monetary Fund,Economics & Finance,,Intermediate,,,"Statistical Modeling, Policy Analysis, Demonstration Skills, Economics, Forecasting, Macroeconomics"
237,Introducción a lasfinanzas: Principios devaloración,https://www.edx.org/learn/finance/universidad-del-rosario-introduccion-a-las-finanzas-principios-de-valoracion,Universidad del Rosario,Economics & Finance,,Intermediate,,,"Finance, Mathematical Finance, Decision Making, Microsoft Excel, Cash Flows, Investments, Financial Market"
238,"Financial Programmingand Policies, Part 1:Macroeconomic Account…",https://www.edx.org/learn/finance/the-international-monetary-fund-financial-programming-and-policies-part-1-macroeconomic-accounts-analysis,The International Monetary Fund,Economics & Finance,,Intermediate,,,"Economics, Capacity Development, Economic Policy"
239,El arte de vender:introducción a las ventas,https://www.edx.org/learn/sales/pontificia-universidad-javeriana-el-arte-de-vender-introduccion-a-las-ventas,Pontificia Universidad Javeriana,Economics & Finance,,Introductory,,,"Marketing, Selling Techniques, Sales"
240,Finanzas e inversionespara no financieros,https://www.edx.org/learn/finance/universidad-del-rosario-finanzas-e-inversiones-para-no-financieros,Universidad del Rosario,Economics & Finance,,Introductory,,,None
241,Información financiera ysu análisis,https://www.edx.org/learn/finance/tecnologico-de-monterrey-informacion-financiera-y-su-analisis,Tecnológico de Monterrey,Economics & Finance,,Advanced,,,"Finance, Accounting, Accounting Information Systems, Economics, Planning, Financial Statements, Management"
242,Principios de Economíaaplicados a Negocios,https://www.edx.org/learn/economics/tecnologico-de-monterrey-principios-de-economia-aplicados-a-negocios,Tecnológico de Monterrey,Economics & Finance,,Advanced,,,"Decision Making, Economic Modeling, Economics"
243,Monetary Policy Analysisand Forecasting,https://www.edx.org/learn/finance/the-international-monetary-fund-monetary-policy-analysis-and-forecasting,The International Monetary Fund,Economics & Finance,,Advanced,,,"Policy Analysis, Forecasting, Monetary Policies, MATLAB, Capacity Development"
244,Macroeconomics ofClimate Change: GreenPublic Finance,https://www.edx.org/learn/climate-change/the-international-monetary-fund-macroeconomics-of-climate-change-green-public-finance,The International Monetary Fund,Economics & Finance,,Intermediate,,,"Investment Management, Public Financial Management, Capacity Development, Protocol Independent Multicast, Macroeconomics, Public Finance"
245,Unlocking Investment andFinance in EmergingMarkets and Developing…,https://www.edx.org/learn/finance/world-bank-group-unlocking-investment-and-finance-in-emerging-markets-and-developing-economies-emdes,World Bank Group,Economics & Finance,,Introductory,,,"Investments, Sustainable Development, Institutional Investing, Finance"
246,Behavioral Economics andPublic Policy,https://www.edx.org/learn/behavioral-economics/indian-institute-of-management-bangalore-behavioral-economics-and-public-policy,Indian Institute of Management B…,Economics & Finance,,Intermediate,,,"Decision Making, Psychology, Public Policies, Economics"
247,VITARA - Compliance RiskManagement,https://www.edx.org/learn/economics/the-international-monetary-fund-vitara-compliance-risk-management,The International Monetary Fund,Economics & Finance,,Introductory,,,None
248,Financial Development andFinancial Inclusion,https://www.edx.org/learn/financial-management/the-international-monetary-fund-financial-development-and-financial-inclusion,The International Monetary Fund,Economics & Finance,,Intermediate,,,"Equity Markets, Financial Technology (FinTech), Financial Market, Investment Banking"
249,Building stakeholder value,https://www.edx.org/learn/economics/university-of-cambridge-building-stakeholder-value,University of Cambridge,Economics & Finance,,Intermediate,,,"Microsoft Outlook, Rate Of Return, Investments, Shareholder Communications, Accounting, Key Performance Indicators (KPIs), Financial Statements"
250,Interest Rate RiskManagement in Banks/Financial Institution,https://www.edx.org/learn/risk-management/state-bank-of-india-interest-rate-risk-management-in-banks-financial-institution,State Bank of India,Economics & Finance,,Introductory,,,None
251,Fundamentos deinformación financiera ycontable,https://www.edx.org/learn/financial-accounting/universidades-anahuac-fundamentos-de-informacion-financiera-y-contable,Universidades Anáhuac,Economics & Finance,,Intermediate,,,"Trial Balance, Accounting Regulations, Accounting, Balance Sheet, Finance, Comprehensive Income"
252,Macroeconomics ofClimate Change: ClimateRisks for the Financial Se…,https://www.edx.org/learn/climate-change/the-international-monetary-fund-macroeconomics-of-climate-change-climate-risks-for-the-financial-sector,The International Monetary Fund,Economics & Finance,,Intermediate,,,"Research, Capacity Development, Capital Markets, Macroeconomics, Monetary Policies"
253,Evaluating Impact in Low-and Middle-IncomeCountries,https://www.edx.org/learn/economics/world-bank-group-evaluating-impact-in-low-and-middle-income-countries,World Bank Group,Economics & Finance,,Introductory,,,"Agriculture, Quick Learning, Randomized Controlled Trial, Innovation, Microfinance, Health Education, Human Development"
254,Revenue Forecasting andAnalysis,https://www.edx.org/learn/finance/the-international-monetary-fund-revenue-forecasting-and-analysis,The International Monetary Fund,Economics & Finance,,Intermediate,,,"Income Tax, Revenue Forecasting, Corporate Tax, Forecasting, Quantitative Modeling, Analytical Techniques"
255,Principios de Economía,https://www.edx.org/learn/economics/universidad-del-rosario-principios-de-economia,Universidad del Rosario,Economics & Finance,,Introductory,,,"Microeconomics, Economic Policy, Economic Growth, Economics, Macroeconomics, Decision Making, Economic Indicators"
256,Fundamentos de laTecnología Blockchain,https://www.edx.org/learn/blockchain/pontificia-universidad-javeriana-fundamentos-de-la-tecnologia-blockchain,Pontificia Universidad Javeriana,Economics & Finance,,Introductory,,,"Cryptocurrency, Business Modeling, Information Systems, Blockchain, Bitcoin"
257,Administración pública yfiscal: cómo se gestionaun gobierno,https://www.edx.org/learn/government/inter-american-development-bank-administracion-publica-y-fiscal-como-se-gestiona-un-gobierno,Inter-American Development Bank,Economics & Finance,,Introductory,,,Public Administration
258,Economics: ConsumerDemand,https://www.edx.org/learn/economics/babson-college-economics-consumer-demand,Babson College,Economics & Finance,,Introductory,,,"Strategic Planning, Business Strategies, Economics"
259,Inclusive Growth: ClimateChange,https://www.edx.org/learn/climate-change/the-international-monetary-fund-inclusive-growth-climate-change,The International Monetary Fund,Economics & Finance,,Intermediate,,,Policy Recommendations
260,Macroeconomics ofClimate Change:Economics of Adaptation,https://www.edx.org/learn/macroeconomics/the-international-monetary-fund-macroeconomics-of-climate-change-economics-of-adaptation,The International Monetary Fund,Economics & Finance,,Introductory,,,"Research, Economics, Climate Modeling, Capacity Development, Resilience, Macroeconomics"
261,Fundamentals of FinancialMathematics and CapitalBudgeting,https://www.edx.org/learn/finance/new-york-institute-of-finance-fundamentals-of-financial-mathematics-and-capital-budgeting,New York Institute of Finance,Economics & Finance,,Introductory,,,"Capital Budgeting, Net Present Value, Finance, Financial Market, Mathematical Finance, Conceptual Framework, Calculations, Rate Of Return, Time Value Of Money, Annuities, Corporate Finance, Cash Flows"
262,Algoritmos yProgramación en R,https://www.edx.org/learn/r-programming/tecnologico-de-monterrey-algoritmos-y-programacion-en-r,Tecnológico de Monterrey,Economics & Finance,,Advanced,,,"RStudio, Management, R (Programming Language), Data Structures, Algorithms, Programming Concepts, Data Management"
263,Balance of Payments andInternational InvestmentPosition Statistics,https://www.edx.org/learn/international-business/the-international-monetary-fund-balance-of-payments-and-international-investment-position-statistics,The International Monetary Fund,Economics & Finance,,Intermediate,,,"Accounting, Direct Investments, Integration, Foreign Direct Investments"
264,InterculturalCommunication at Work –Land the job and do it well,https://www.edx.org/learn/business-communications/the-national-university-of-singapore-intercultural-communication-at-work-land-the-job-and-do-it-well,The National University of Singap…,Communication,,Intermediate,,,"Writing, Presentations, Intercultural Communication, Emotional Intelligence, Personal Branding, Teamwork, Conflict Management, Negotiation, Cultural Sensitivity, Relationship Building, Management, Resilience"
265,Storytelling in theWorkplace,https://www.edx.org/learn/storytelling/rochester-institute-of-technology-storytelling-in-the-workplace,Rochester Institute of Technology,Communication,,Introductory,,,"Target Audience, Writing, Communications"
266,IELTS Academic TestPreparation,https://www.edx.org/learn/test-prep/the-university-of-queensland-ielts-academic-test-preparation,The University of Queensland,Communication,,Introductory,,,"Writing, English Language"
267,TOEFL® Test Preparation:The Insider’s Guide,https://www.edx.org/learn/test-prep/educational-testing-service-toefl-r-test-preparation-the-insiders-guide,Educational Testing Service,Communication,,Introductory,,,"Artificial Intelligence, English Language, Test Of English As A Foreign Language (TOEFL), Planning"
268,Basic Spanish 1: GettingStarted,https://www.edx.org/learn/language/universitat-politecnica-de-valencia-basic-spanish-1-getting-started,Universitat Politècnica de València,Communication,,Introductory,,,"Spanish Language, Writing, Listening Skills, Spanish Culture, English Language, Language Education, Grammar, Reading Comprehension"
269,Leaders of Learning,https://www.edx.org/learn/leadership/harvard-university-leaders-of-learning,Harvard University,Communication,,Introductory,,,"Leadership, Organizational Structure"
270,Critical Thinking &Problem Solving,https://www.edx.org/learn/critical-thinking-skills/rochester-institute-of-technology-critical-thinking-problem-solving,Rochester Institute of Technology,Communication,,Introductory,,,"Leadership, Problem Solving, Critical Thinking"
271,The Craft of Storytelling,https://www.edx.org/learn/storytelling/university-of-alaska-fairbanks-the-craft-of-storytelling,University of Alaska Fairbanks,Communication,,Introductory,,,"Communications, Quick Learning, Storytelling, Podcasting, Creative Writing, Public Speaking, Social Media, Documentary Films"
272,Becoming an EffectiveLeader,https://www.edx.org/learn/leadership/the-university-of-queensland-becoming-an-effective-leader,The University of Queensland,Communication,,Intermediate,,,"Leadership Styles, Empathy, Human Capital, Leadership, Management"
273,Academic and BusinessWriting,https://www.edx.org/learn/writing/university-of-california-berkeley-academic-and-business-writing,"University of California, Berkeley",Communication,,Introductory,,,"Diction, Business Writing, Writing, Vocabulary Development, Editing, Vocabulary, English Language, Grammar"
274,Academic English: How toWrite an Essay,https://www.edx.org/learn/professional-writing/the-university-of-queensland-academic-english-how-to-write-an-essay,The University of Queensland,Communication,,Introductory,,,"Planning, Academic Writing, Research, Editing"
275,Understanding the TOEFLEssentials Test,https://www.edx.org/learn/test-prep/educational-testing-service-understanding-the-toefl-essentials-test,Educational Testing Service,Communication,,Introductory,,,"Writing, Research, English Language, Test Of English As A Foreign Language (TOEFL)"
276,Leading With EffectiveCommunication (InclusiveLeadership Training),https://www.edx.org/learn/leadership/catalyst-leading-with-effective-communication-inclusive-leadership-training,Catalyst,Communication,,Introductory,,,"Accountability, Communications, Empowerment, Humility, Leadership Development, Leadership"
277,Public Speaking,https://www.edx.org/learn/public-speaking/rochester-institute-of-technology-public-speaking,Rochester Institute of Technology,Communication,,Introductory,,,"Communications, Public Speaking"
278,Comunicación yRedacción Digital,https://www.edx.org/learn/business-communications/universidades-anahuac-comunicacion-y-redaccion-digital,Universidades Anáhuac,Communication,,Introductory,,,"Digital Communications, Multimedia"
279,Soft Skills: CollaborateEffectively,https://www.edx.org/learn/business-communications/ibm-people-skills-collaborate-effectively,IBM,Communication,,Introductory,,,None
280,Comunicación efectivapara el líder actual,https://www.edx.org/learn/leadership/tecnologico-de-monterrey-comunicacion-efectiva-para-el-lider-actual,Tecnológico de Monterrey,Communication,,Introductory,,,"Assertiveness, Communications, Organizational Communications, Leadership, Empathy"
281,"Hollywood: History,Industry, Art",https://www.edx.org/learn/history/university-of-pennsylvania-hollywood-history-industry-art,University of Pennsylvania,Communication,,Introductory,,,Cinematography
282,Teamwork & Collaboration,https://www.edx.org/learn/teamwork/rochester-institute-of-technology-teamwork-collaboration,Rochester Institute of Technology,Communication,,Introductory,,,"Leadership, Business Communication, Problem Solving, Decision Making, Consensus Decision-Making, Collaboration, Teamwork, Team Motivation"
283,"English for Journalists,Part 1",https://www.edx.org/learn/journalism/university-of-california-berkeley-english-for-journalists-part-1,"University of California, Berkeley",Communication,,Intermediate,,,"Idioms, Vocabulary, Communications, Journalism, Writing, English Language, Grammar"
284,El cerebro y las emocionesen el lenguaje,https://www.edx.org/learn/language/universidad-del-rosario-el-cerebro-y-las-emociones-en-el-lenguaje,Universidad del Rosario,Communication,,Introductory,,,"Influencing Skills, Problem Solving, Biology, Emotional Intelligence, Communications"
285,Becoming a SuccessfulLeader (InclusiveLeadership Training),https://www.edx.org/learn/leadership/catalyst-becoming-a-successful-leader-inclusive-leadership-training,Catalyst,Communication,,Introductory,,,"Accountability, Leadership Styles, Leadership Development, Leadership"
286,Stand Up!; ComedyWriting and PerformancePoetry,https://www.edx.org/learn/writing/university-of-cambridge-stand-up-comedy-writing-and-performance-poetry,University of Cambridge,Communication,,Intermediate,,,"Stand-Up Comedy, Scripting, Communications, Writing"
287,"¡Luces, celular y acción!Crea contenidosaudiovisuales de impacto",https://www.edx.org/learn/marketing/pontificia-universidad-javeriana-comunicacion-audiovisual-desde-tu-smartphone,Pontificia Universidad Javeriana,Communication,,Introductory,,,"Smartphone Operation, Value Propositions, Marketing, Data Science, Economics, Communications"
288,Business WritingTechniques,https://www.edx.org/learn/business-communications/doane-university-business-writing-techniques,Doane University,Communication,,Introductory,,,"Proofreading, Business Communication, Communications, Business Writing, Business Presentations"
289,Business Communication,https://www.edx.org/learn/business-communications/rochester-institute-of-technology-business-communication-3,Rochester Institute of Technology,Communication,,Introductory,,,"Leadership, Business Writing, Business Communication, Non-Verbal Communication, Target Audience, Active Listening, Communications"
290,Edición de vídeo ypostproducción conDaVinci Resolve. Básico,https://www.edx.org/learn/business-communications/universidad-carlos-iii-de-madrid-edicion-de-video-y-postproduccion-con-davinci-resolve,Universidad Carlos III de Madrid,Communication,,Introductory,,,"Audio Editing Software, Post-Production, Audio Editing, Written Composition, Animations, DaVinci Resolve (Video Editing Software), Creativity, Color Correction, Computing Platforms, Audio Mixing, Tutorials, Visual Effects, Video Editing, Sound Effects"
291,Facebook Ads: Cómoutilizar el poder de lapublicidad en Facebook,https://www.edx.org/learn/marketing/universidad-galileo-facebook-ads-como-utilizar-el-poder-de-la-publicidad-en-facebook,Universidad Galileo,Communication,,Introductory,,,"Persona (User Experience), Digital Marketing, Facebook Ads, Marketing, Demand Generation, Digital Media Strategy, Advertising Campaigns, Bidding, A/B Testing, Community Management, Digital Skills"
292,Professional BusinessPresentations,https://www.edx.org/learn/public-speaking/doane-university-professional-business-presentations,Doane University,Communication,,Introductory,,,"Business Communication, Design Elements And Principles, Infographics, Business Presentations, Microsoft PowerPoint, Presentations"
293,Business Communications- The Basics,https://www.edx.org/learn/business-communications/doane-university-business-communications-the-basics,Doane University,Communication,,Introductory,,,"Business Communication, Communications, Business Writing, Business Presentations, Emotional Intelligence, Presentations"
294,Digital Platforms inPerformance,https://www.edx.org/learn/storytelling/university-of-cambridge-digital-platforms-in-performance,University of Cambridge,Communication,,Intermediate,,,"Script Writing, Podcasting, Digital Productions, Creativity"
295,Email marketing: diseño ygestión de campañas,https://www.edx.org/learn/digital-marketing/universidad-galileo-email-marketing-diseno-y-gestion-de-campanas,Universidad Galileo,Communication,,Introductory,,,"Digital Marketing, Email Marketing, Marketing, Management, Sales, Mailchimp, Conversion Marketing, Sales Process"
296,Leading High-PerformingTeams,https://www.edx.org/learn/leadership/the-university-of-queensland-leading-high-performing-teams,The University of Queensland,Communication,,Intermediate,,,"Organizational Behavior, Psychology, Conflict Management, Human Resource Management, Leadership, Communications, Management"
297,Writing Feature Articles,https://www.edx.org/learn/business-communications/university-of-cape-town-writing-feature-articles,University of Cape Town,Communication,,Introductory,,,None
298,Storytelling for SocialChange,https://www.edx.org/learn/social-justice/the-university-of-michigan-storytelling-for-social-change,The University of Michigan,Communication,,Introductory,,,"Empathy, Social Change"
299,El poder de lacomunicación consciente,https://www.edx.org/learn/mindfulness/universidad-del-rosario-el-poder-de-la-comunicacion-consciente,Universidad del Rosario,Communication,,Introductory,,,"Psychology, Adult Education, Communications, Sociology, Pedagogy, Neurology"
300,Soft Skills: DevelopInterpersonal Skills,https://www.edx.org/learn/business-communications/ibm-soft-skills-develop-interpersonal-skills,IBM,Communication,,Introductory,,,None
301,Leer y escribir en launiversidad,https://www.edx.org/learn/writing/universidad-del-rosario-leer-y-escribir-en-la-universidad,Universidad del Rosario,Communication,,Introductory,,,"Academic Writing, Literacy, Writing"
302,Inglés para todos: nivelbásico,https://www.edx.org/learn/language/universidad-del-rosario-ingles-para-todos-nivel-basico,Universidad del Rosario,Language,,Introductory,,,"Presentations, English Language, Non-Verbal Communication"
303,Italian Language andCulture: Beginner(2023-2024),https://www.edx.org/learn/italian/wellesley-college-italian-language-and-culture-beginner-2023-2024,Wellesley College,Language,,Introductory,,,"Reading Comprehension, Mobile Devices, Pronunciation, Grammar, Language Education, Vocabulary, Writing, Italian Language, Podcasting"
304,Francés Introductorio,https://www.edx.org/learn/french/universidades-anahuac-frances-introductorio,Universidades Anáhuac,Language,,Introductory,,,"Writing, Communications, Latin, Restaurant Operation, Spanish Language, Teaching, Vocabulary, Grammar, Pronunciation, French Language"
305,Arabic for non-ArabicSpeakers,https://www.edx.org/learn/language/qatar-university-arabic-for-non-arabic-speakers,Qatar University,Language,,Introductory,,,"Grammar, Non-Verbal Communication, Arabic Language, Learning Platforms, Scripting, Interactive Learning, Writing, C (Programming Language), Pedagogy"
306,Steps in Japanese forBeginners1 Part1,https://www.edx.org/learn/japanese/waseda-university-steps-in-japanese-for-beginners1-part1,Waseda University,Language,,Introductory,,,None
307,Mandarin Chinese Level 1,https://www.edx.org/learn/mandarin-chinese/mandarinx-mandarin-chinese-level-1,MandarinX,Language,,Introductory,,,"Mandarin Chinese, Pronunciation, Language Education, Communications"
308,Italian Language andCulture: Intermediate(2023-2024),https://www.edx.org/learn/italian/wellesley-college-italian-language-and-culture-intermediate-2023-2024,Wellesley College,Language,,Intermediate,,,"Reading Comprehension, Pronunciation, Grammar, Vocabulary, Language Education, Writing, Italian Language"
309,Basic Spanish 2: One StepFurther,https://www.edx.org/learn/spanish/universitat-politecnica-de-valencia-basic-spanish-2-one-step-further,Universitat Politècnica de València,Language,,Introductory,,,"Spanish Language, Pronunciation, Communications, Grammar, Vocabulary"
310,Upper-IntermediateEnglish: Business andIndustry,https://www.edx.org/learn/english/universitat-politecnica-de-valencia-upper-intermediate-english-business-and-industry,Universitat Politècnica de València,Language,,Intermediate,,,"Reading Comprehension, Radio Broadcasting, Industrial Design, Listening Skills, Vocabulary, English Language, Grammar"
311,Basic Spanish 3: Gettingthere,https://www.edx.org/learn/spanish/universitat-politecnica-de-valencia-basic-spanish-3-getting-there,Universitat Politècnica de València,Language,,Introductory,,,"Presentations, English Language, Grammar, Vocabulary, Pronunciation, Communications, Spanish Language"
312,Italian Language andCulture: Advanced(2023-2024),https://www.edx.org/learn/italian/wellesley-college-italian-language-and-culture-advanced-2023-2024,Wellesley College,Language,,Advanced,,,"Reading Comprehension, Mobile Devices, Pronunciation, Grammar, Language Education, Vocabulary, Writing, Italian Language, Podcasting"
313,A travel by SpanishAmerica: Spanish forbeginners,https://www.edx.org/learn/spanish/universidad-del-rosario-a-travel-by-spanish-america-spanish-for-beginners,Universidad del Rosario,Language,,Introductory,,,Spanish Language
314,Inglés para todos: nivelbásico más,https://www.edx.org/learn/english/universidad-del-rosario-ingles-para-todos-nivel-basico-mas,Universidad del Rosario,Language,,Introductory,,,None
315,Upper-IntermediateEnglish: Business andTechnology,https://www.edx.org/learn/english/universitat-politecnica-de-valencia-upper-intermediate-english-business-and-technology,Universitat Politècnica de València,Language,,Intermediate,,,"Reading Comprehension, English Language, Grammar, Listening Skills, Vocabulary"
316,Mandarin ChineseEssentials,https://www.edx.org/learn/mandarin-chinese/mandarinx-mandarin-chinese-essentials,MandarinX,Language,,Introductory,,,"Mandarin Chinese, Pronunciation, Grammar, Communications"
317,Using Email forNetworking in English,https://www.edx.org/learn/writing/university-of-washington-using-email-for-networking-in-english,University of Washington,Language,,Introductory,,,"Vocabulary, Communications, Writing"
318,Foundations of MedicalSpanish,https://www.edx.org/learn/spanish/universidades-anahuac-foundations-of-medical-spanish,Universidades Anáhuac,Language,,Introductory,,,"Communications, Spanish Language"
319,Mandarin Chinese forBusiness,https://www.edx.org/learn/mandarin-chinese/mandarinx-mandarin-chinese-for-business,MandarinX,Language,,Intermediate,,,"Pronunciation, Mandarin Chinese, Negotiation"
320,Upper-IntermediateEnglish: Business andGlobalization,https://www.edx.org/learn/english/universitat-politecnica-de-valencia-upper-intermediate-english-business-and-globalization,Universitat Politècnica de València,Language,,Intermediate,,,"Reading Comprehension, English Language, Grammar, Listening Skills, Vocabulary"
321,"Introducción al griegoclásico: lengua, nombres ymitología",https://www.edx.org/learn/mythology/universidad-autonoma-de-madrid-introduccion-al-griego-clasico-lengua-nombres-y-mitologia,Universidad Autónoma de Madrid,Language,,Introductory,,,"Prometheus (Software), Ancient Greek, Modern Greek, Morphology"
322,Introduction toMathematics for Financeand Business,https://www.edx.org/learn/finance/tecnologico-de-monterrey-introduction-to-mathematics-for-finance-and-business,Tecnológico de Monterrey,Language,,Advanced,,,"R (Programming Language), Simulations, Python (Programming Language), Mathematical Optimization, MATLAB, Finance, Algorithms, Mathematical Modeling, Forecasting, Basic Math"
